ID,Answer
6306-4-2,m。因為自然界中的風速並不穩定，所以無法像使用燃料的火力發電廠一樣，可以依照用電需求來調整發電量。因此風力發電整年發電量的計算方法與其他能源不同。安裝良好的風力發電機實際的發電量可達35%，跟一般使用燃料的發電廠的渦輪機相比，每年可發電量最多可到350kW。雖然風能輸出的功率是難以預測的，但每年發電量的變化應在幾個百分比之內。因風能不能持續產生，常以抽水蓄能電站或其他方法來儲存風能以保持電力能持續供應，這大約增加25%費用。風力發電廠是在同一地點的一群風力發動機用來產生電力。一個大型風力發電廠可能包括幾百個獨立的風力渦輪機，並覆蓋數百平方英里的擴展區域，但在渦輪機之間的土地仍然可用於農業或其他用途，但是許多機種都有噪音過大的問題、因此必須遠離住家。風力發電廠既可以位於在陸地上，也可以位於在海洋上。
6306-4-3,噪音過大
5622-1-1,西班牙瓦倫西亞
5622-1-2,亞歷山大六世
5622-1-3,西班牙
5622-2-1,1455年
5622-2-2,教會法學
5622-2-3,副大法官
5622-3-1,英國
5622-3-2,克倫威爾路
5622-3-3,體育部
5622-3-4,五個
3417-3-1,惠金斯原理
3417-3-2,電磁波理論模型
3417-3-3,量子光學
3417-3-4,物理光學
4971-1-1,仙台市
4971-1-2,全市綠化比例高
4971-1-3,伊達政宗
3341-11-1,1946年
3341-11-2,全蒙古是中國的一部分
3341-11-3,三分之二多數同意
3341-11-4,任何涉及中國代表權變更問題的議案都是重要問題案
3341-11-5,35號
3341-2-1,外蒙古
3341-2-2,東經
3341-2-3,辛亥革命
3341-2-4,中國在外蒙主權
3341-4-1,日本天皇
3341-4-2,徐樹錚
3341-4-3,直皖戰爭
3341-4-4,哲布尊丹巴
3341-4-5,徐樹錚
3341-5-1,張作霖
3341-5-2,《蘇蒙修好條約》
3341-5-3,撤軍
3341-5-4,蘇聯第三國際
3341-5-5,蘇聯遠東軍
3341-7-1,內蒙古自治政府
3341-7-2,扶助弱小民族使之自治自決
3341-7-3,日本
3341-7-4,西伯利亞鐵路
4976-4-1,東芝
4976-4-2,第4
4976-4-3,白熱電燈泡
5548-4-1,道本頓
5548-4-2,1803年
5548-4-3,荷蘭皇家研究所
6015-1-1,國防部空軍司令部
6015-1-2,《國防報告書
6015-1-3,1937年
6015-1-4,二戰時期
3213-1-1,東羅馬帝國
3213-1-2,93位
3213-1-3,16世紀
3213-1-4,君士坦丁大帝
3213-1-5,新羅馬
3213-10-1,天主教
3213-10-2,伊斯蘭教
3213-10-3,利奧三世
3213-10-4,利奧三世
3213-10-5,大瘟疫
3213-14-1,巴西爾二世
3213-14-2,薩繆爾
3213-14-3,查士丁尼一世
3213-14-4,巴西爾二世
3213-14-5,君士坦丁八世
3213-2-1,希臘文化
3213-2-2,620年
3213-2-3,赫羅尼姆斯·沃爾夫
3213-2-4,鄂圖曼帝國
3213-2-5,文藝復興運動
3213-20-1,約翰二世·科穆寧皇帝
3213-20-2,1171年
3213-20-3,威尼斯人
3213-20-4,十字軍洗劫君士坦丁堡
3213-20-5,匈牙利
3213-23-1,伊薩克二世
3213-23-2,拉丁人
3213-23-3,第四次十字軍
3213-23-4,阿列克修斯·杜卡斯
3213-23-5,三天
3213-24-1,古希臘時代
3213-24-2,參加十字軍的領主
3213-24-3,6個威尼斯人和6個法蘭西人
3213-24-4,東方帝國
3213-24-5,法蘭西人
3213-25-1,科龍港
3213-25-2,博尼法斯二世
3213-25-3,奧東·德拉羅什
3213-25-4,阿希佩戈拉公國
3213-25-5,蘇丹
3213-39-1,金銀珠寶
3213-39-2,帕拉多霍祭壇組雕
3213-39-3,第四次十字軍東征
3213-39-4,中國
3213-43-1,預言
3213-43-2,3400萬
3213-43-3,280天
3213-43-4,貿易稅
3213-43-5,東羅馬
3213-45-1,敘利亞
3213-45-2,斯拉夫人
3213-45-3,安娜·德·薩伏伊皇后
3213-45-4,出售皇室財產土地和借高利貸
3213-45-5,君士坦丁堡
3213-49-1,拜占庭政府中的蠻族事務局
3213-49-2,中東
3213-49-3,皇帝體系
3213-49-4,落實外交政策
3213-49-5,外交手段
1152-10-1,新北市
1152-10-2,烏來區
1152-10-3,為早期韓國華僑的聚集所在
1152-13-1,臺灣新北地方法院
1152-13-2,選舉人數超過三百萬
1152-13-3,藍營
1152-16-1,1138公頃
1152-16-2,新北市
1152-16-3,水力發電廠
1152-17-1,人口眾多
1152-17-2,新北市的主要行政區過去皆為全面依賴臺北市的衛星城市
1152-17-3,新北市
1152-2-1,新北市
1152-2-2,位居台灣北部
1152-2-3,位居台灣北部
1152-22-1,新北市
1152-22-2,24所
1152-22-3,新北市
1152-28-1,新北市
1152-28-2,22條
1152-28-3,微笑單車租借站
1152-5-1,消極的制度
1152-5-2,沈葆楨
1152-5-3,1887年
1152-6-1,日本
1152-6-2,中華民國政府
1152-6-3,中華民國99年12月25日
1152-8-1,新北市
1152-8-2,石碇區石碇里
1152-8-3,中南部
3362-4-1,全球資訊網
3362-4-2,網路
3362-4-3,2005年3月20日
3362-4-4,網景通訊公司
3362-4-5,昇陽電腦公司
4979-1-1,元老院首席議員
4979-1-2,前一世紀
4979-1-3,朱利烏斯·凱撒
4979-2-1,首席的元老
4979-2-2,奧古斯都
4979-2-3,屋大維
6456-1-1,《麥健時報告書》
6456-1-2,負責制訂政策
6456-1-3,2個
6456-1-4,環境地政局
6456-2-1,2002年
6456-2-2,這些決策局的重組方式
6456-2-3,發展局
6374-1-1,以避免造成路口交通不暢
6374-1-2,低地蘇格蘭語
6374-1-3,在道路無需軌道行駛上的電車
6374-2-1,首條用於客運的路面有軌車輛在1807年於英國啟用，是以馬匹拉動的，稱為公共馬車。隨後於19世紀上半葉出現在美國。1828年馬里蘭州巴爾的摩修建了第一條有軌馬車線路，類似線路於1832年在紐約市開通，1834年在紐奧良開通。1879年，德國工程師西門子在柏林的博覽會上首先嘗試使用電力帶動軌道車輛。此後俄國的聖彼得堡、加拿大的多倫多都進行過開通路面電車的商業嘗試。匈牙利的布達佩斯在1887年創立了首個電動電車系統，1888年美國維吉尼亞州的里奇蒙也開通了路面電車。路面電車在20世紀初的歐洲、美洲、大洋洲和亞洲的一些城市風行一時。隨著私家汽車、公共汽車及其他路面交通在1950年代起的普及，不少路面電車系統於20世紀中葉陸續被拆卸。路面電車網絡在北美、英國、西班牙等地幾乎完全消失。但在瑞士、德國、波蘭、奧地利、義大利、比利時、荷蘭、日本及東歐、千里達及托巴哥、泰國、等國，路面電車網絡仍然保養良好，或者被繼續現代化。　近年大眾開始認識到大量使用私家汽車而引起空氣污染、依賴汽油、泊車困難等種種問題。不少政府因此亦改變過度依賴汽車的交通規劃策略。公共汽車由於與其他汽車共用路面，速度不能得到很大的提高。而地下鐵路成本高昂，在市郊使用亦不太合適。反觀路面電車的優點逐漸明顯。1970年代末起，部份沒有路面電車的地方政府在研究後，開始建造新的路面電車線。很多仍有路面電車的城市亦增加線路，或把原有系統現代化。
6374-2-2,首條用於客運的路面有軌車輛在1807年於英國啟用，是以馬匹拉動的，稱為公共馬車。隨後於19世紀上半葉出現在美國。1828年馬里蘭州巴爾的摩修建了第一條有軌馬車線路，類似線路於1832年在紐約市開通，1834年在紐奧良開通。1879年，德國工程師西門子在柏林的博覽會上首先嘗試使用電力帶動軌道車輛。此後俄國的聖彼得堡、加拿大的多倫多都進行過開通路面電車的商業嘗試。匈牙利的布達佩斯在1887年創立了首個電動電車系統，1888年美國維吉尼亞州的里奇蒙也開通了路面電車。路面電車在20世紀初的歐洲、美洲、大洋洲和亞洲的一些城市風行一時。隨著私家汽車、公共汽車及其他路面交通在1950年代起的普及，不少路面電車系統於20世紀中葉陸續被拆卸。路面電車網絡在北美、英國、西班牙等地幾乎完全消失。但在瑞士、德國、波蘭、奧地利、義大利、比利時、荷蘭、日本及東歐、千里達及托巴哥、泰國、等國，路面電車網絡仍然保養良好，或者被繼續現代化。　近年大眾開始認識到大量使用私家汽車而引起空氣污染、依賴汽油、泊車困難等種種問題。不少政府因此亦改變過度依賴汽車的交通規劃策略。公共汽車由於與其他汽車共用路面，速度不能得到很大的提高。而地下鐵路成本高昂，在市郊使用亦不太合適。反觀路面電車的優點逐漸明顯。1970年代末起，部份沒有路面電車的地方政府在研究後，開始建造新的路面電車線。很多仍有路面電車的城市亦增加線路，或把原有系統現代化。
6374-2-3,首條用於客運的路面有軌車輛在1807年於英國啟用，是以馬匹拉動的，稱為公共馬車。隨後於19世紀上半葉出現在美國。1828年馬里蘭州巴爾的摩修建了第一條有軌馬車線路，類似線路於1832年在紐約市開通，1834年在紐奧良開通。1879年，德國工程師西門子在柏林的博覽會上首先嘗試使用電力帶動軌道車輛。此後俄國的聖彼得堡、加拿大的多倫多都進行過開通路面電車的商業嘗試。匈牙利的布達佩斯在1887年創立了首個電動電車系統，1888年美國維吉尼亞州的里奇蒙也開通了路面電車。路面電車在20世紀初的歐洲、美洲、大洋洲和亞洲的一些城市風行一時。隨著私家汽車、公共汽車及其他路面交通在1950年代起的普及，不少路面電車系統於20世紀中葉陸續被拆卸。路面電車網絡在北美、英國、西班牙等地幾乎完全消失。但在瑞士、德國、波蘭、奧地利、義大利、比利時、荷蘭、日本及東歐、千里達及托巴哥、泰國、等國，路面電車網絡仍然保養良好，或者被繼續現代化。　近年大眾開始認識到大量使用私家汽車而引起空氣污染、依賴汽油、泊車困難等種種問題。不少政府因此亦改變過度依賴汽車的交通規劃策略。公共汽車由於與其他汽車共用路面，速度不能得到很大的提高。而地下鐵路成本高昂，在市郊使用亦不太合適。反觀路面電車的優點逐漸明顯。1970年代末起，部份沒有路面電車的地方政府在研究後，開始建造新的路面電車線。很多仍有路面電車的城市亦增加線路，或把原有系統現代化。
6374-2-4,首條用於客運的路面有軌車輛在1807年於英國啟用，是以馬匹拉動的，稱為公共馬車。隨後於19世紀上半葉出現在美國。1828年馬里蘭州巴爾的摩修建了第一條有軌馬車線路，類似線路於1832年在紐約市開通，1834年在紐奧良開通。1879年，德國工程師西門子在柏林的博覽會上首先嘗試使用電力帶動軌道車輛。此後俄國的聖彼得堡、加拿大的多倫多都進行過開通路面電車的商業嘗試。匈牙利的布達佩斯在1887年創立了首個電動電車系統，1888年美國維吉尼亞州的里奇蒙也開通了路面電車。路面電車在20世紀初的歐洲、美洲、大洋洲和亞洲的一些城市風行一時。隨著私家汽車、公共汽車及其他路面交通在1950年代起的普及，不少路面電車系統於20世紀中葉陸續被拆卸。路面電車網絡在北美、英國、西班牙等地幾乎完全消失。但在瑞士、德國、波蘭、奧地利、義大利、比利時、荷蘭、日本及東歐、千里達及托巴哥、泰國、等國，路面電車網絡仍然保養良好，或者被繼續現代化。　近年大眾開始認識到大量使用私家汽車而引起空氣污染、依賴汽油、泊車困難等種種問題。不少政府因此亦改變過度依賴汽車的交通規劃策略。公共汽車由於與其他汽車共用路面，速度不能得到很大的提高。而地下鐵路成本高昂，在市郊使用亦不太合適。反觀路面電車的優點逐漸明顯。1970年代末起，部份沒有路面電車的地方政府在研究後，開始建造新的路面電車線。很多仍有路面電車的城市亦增加線路，或把原有系統現代化。
6374-4-1,2009年
6374-4-2,2013年
6374-4-3,美國
3234-1-1,天子
3234-1-2,鮮卑
3234-1-3,唐太宗
3234-1-4,唐太宗
3234-1-5,突厥
5724-14-1,2011年
5724-14-2,金日成
5724-14-3,朝鮮白頭山
5724-14-4,藝聲
5724-2-1,國務委員會委員長
5724-2-2,朝鮮民主主義人民共和國元帥
5724-2-3,瑞士
5724-4-1,軍隊編制問題
5724-4-2,張成澤
5724-4-3,1月8日
5724-4-4,胡錦濤
5724-5-1,金正恩
5724-5-2,朝鮮勞動黨中央委員會委員
5724-5-3,2010年
5724-5-4,翻版金日成
5724-8-1,牡丹峰樂團
5724-8-2,南北韓高級別會談機制
5724-8-3,2016年
5724-9-1,傳播色情
5724-9-2,牡丹峰樂團團長
5724-9-3,張成澤
2520-1-1,發明家
2520-1-2,第53
2520-1-3,不動產
2520-1-4,比爾蓋茲
2520-1-5,1600分
2509-3-1,行為不檢點
2509-3-2,性犯罪
2509-3-3,2013年
2509-3-4,美國中央情報局
2509-3-5,韓國海關
1199-11-1,美川王
1199-11-2,342年
1199-11-3,391年
1199-12-1,40年
1199-12-2,太祖王
1199-12-3,三國史記
1199-14-1,意圖完全擺脫漢朝的控制
1199-14-2,高句麗在這時期也開始接受其周邊國家的朝貢，也「遣使如漢」。與此同時，高句麗對樂浪郡、玄菟郡和遼東多次發動攻勢，意圖完全擺脫漢朝的控制。118年，高句麗聯合濊貊攻打玄菟郡華麗城。121年，太祖王「攻玄菟、遼東二郡，焚其城郭，殺獲二千餘人」。同年夏，太祖王合鮮卑共八千人攻遼東，太守蔡諷以下百餘人戰死；同年冬，太祖王合馬韓、濊貊共萬餘攻玄菟郡，但是由於夫餘對漢軍的援助，高句麗的攻擊沒能取得勝利。146年，太祖王襲擾樂浪郡，殺帶方縣令，掠樂浪太守妻子。高句麗的擴張與集權化，導致了與漢朝玄菟、樂浪二郡的直接武力衝突。漢朝軍事壓力迫使高句麗遷都到丸都城。
1199-14-3,漢朝軍事壓力
1199-20-1,高句麗安藏王被刺殺
1199-20-2,83年
1199-20-3,唐史學家
1199-22-1,隋文帝開皇九年四月，隋滅南陳
1199-22-2,大雨
1199-22-3,隋文帝開皇九年四月，隋滅南陳
1199-4-1,扶餘王子朱蒙因與其他王子不和，逃離夫餘國
1199-4-2,《續資治通鑑長編》卷323宋元豐五年二月己巳條
1199-4-3,西元28年
1199-5-1,三國史記
1199-5-2,高句麗
1199-5-3,光武帝建武八年，新成立的東漢接受高句麗的朝貢。高句麗人在其成立的初期是由濊貊人和夫餘人組成的。據《三國志》記載，濊的「言語法俗大抵與句麗同」。《三國史記》説高句麗王是來自黃帝之孫高陽氏。據公元4世紀的好太王碑記載，高句麗的始建者朱蒙是扶餘國王與河伯女兒柳花夫人的兒子，後被金蛙王收養。朱蒙遭到帶素的謀殺後，逃離東夫餘，來到卒本夫餘。朱蒙與卒本夫餘國王的女兒結婚，後又成為卒本夫餘國國王，創建高句麗國。建國第一年驅逐勿吉，公元前36年，高句麗滅沸流國；公元前33年，滅荇人國；公元前28年，滅北沃沮。大武神王時代殺東扶餘王帶素。有觀點認為高句麗一名，來自沸流國的高夷。高句麗的王族是桂婁部。沸流國的高夷是高句麗基本族源，溶入一部分扶餘與貊人，靺鞨族。高句麗一字有人以它字根桂婁解釋，說是城池，另一說法是貊人。
1199-6-1,主體史學
1199-6-2,建築於高山上的城堡
1199-6-3,夫餘人
6045-1-1,期貨交易所
6045-1-2,商品期貨
6045-1-3,日本
6045-1-4,稻米
6501-2-1,北宋
6501-2-2,康熙四十八年
6501-2-3,直接管理寺院周圍13莊政教事務
3256-1-1,公元前240年
3256-1-2,希臘文化
3256-1-3,宙斯
3256-1-4,拉丁語
3256-1-5,武力
3256-6-1,西塞羅句法
3256-6-2,西塞羅
3256-6-3,愷撒
3256-6-4,《內戰記》
3256-6-5,西塞羅
3256-8-1,阿普列尤斯
3256-8-2,《金驢記》
3256-8-3,《希臘、羅馬名人傳》
3256-8-4,《羅馬十二帝王傳》
3256-8-5,《薩蒂里卡》
6295-1-1,幽默
6295-1-2,比較具體的修飾手法
6295-1-3,《全唐詩》
3316-10-1,通貨膨脹
3316-10-2,部隊局
3316-10-3,俄國
3316-10-4,1935年
3316-10-5,俄國
3316-11-1,法國
3316-11-2,迦太基式的和平
3316-11-3,奧匈帝國
3316-11-4,俄羅斯帝國
3316-11-5,俾斯麥
3316-2-1,德國工業
3316-2-2,老虎
3316-2-3,意圖維持一個均衡的歐洲
3316-2-4,伍德羅·威爾遜
3316-6-1,自萊茵河發動入侵
3316-6-2,65000平方公里
3316-6-3,《布列斯特-立陶夫斯克條約》
3316-6-4,薩爾煤礦
5633-1-1,掃雷艇部隊
5633-1-2,德意志聯邦共和國
5633-1-3,康拉德·阿登納
6230-1-1,克孜勒
6230-1-2,烏里雅蘇臺將軍
6230-1-3,清代
4938-1-1,馬來-玻里尼西亞語族
4938-1-2,印尼
4938-1-3,廖內省
6078-11-1,羽柴秀吉
6078-11-2,羽柴秀吉
6078-11-3,1590年
6078-13-1,1807年
6078-13-2,日美神奈川條約
6078-13-3,1867年
6078-14-1,1868年
6078-14-2,屯田兵制度
6078-14-3,排灣族
6078-17-1,1920年
6078-17-2,蘇俄退出第一次世界大戰
6078-17-3,大正天皇
6078-21-1,天皇
6078-21-2,日本社會黨
6078-21-3,日本社會黨。鳩山一郎再次結合他的民主黨
6078-4-1,倭王權
6078-4-2,大和國
6078-4-3,4世紀
3303-11-1,光緒十七年
3303-11-2,對日抗戰
3303-11-3,半日制學堂
3303-11-4,武器設計製造
3303-11-5,重慶理工大學
5577-6-1,拉丁字母
5577-6-2,拉丁字母
5577-6-3,史達林
5577-6-4,拉丁字母
5577-7-1,漢語拼音方案
5577-7-2,拉丁字母
5577-7-3,東正教
5577-7-4,西里爾字母
5500-1-1,赤城鎮政府街1號
5500-1-2,懷柔區
5500-1-3,康熙三十二年
3210-2-1,歐洲工業文明崛起
3210-2-2,科技
3210-2-3,anticipation
3210-2-4,《科學怪人》
3210-2-5,赫伯特·喬治·威爾斯
3210-6-1,商業上的活力
3210-6-2,約翰·坎貝爾
3210-6-3,歷史
3210-6-4,《新奇故事》更名為《新奇科幻》
3210-6-5,坎貝爾
2471-1-1,中國國民黨
2471-1-2,第一次國共內戰
2471-1-3,中華人民共和國
2471-1-4,1979年
2471-10-1,周恩來
2471-10-2,中國青年黨
2471-10-3,東北停戰協定
2471-10-4,二戰
2471-4-1,政治主張
2471-4-2,五權憲法
2471-4-3,軍政
2471-4-4,暴力革命
2471-7-1,蔣中正
2471-7-2,鮑羅廷
2471-7-3,南京國民政府
5476-2-1,馬略
5476-2-2,募兵制
5476-2-3,財產資格限制
3356-1-1,3個產程
3356-1-2,夜裡10點
3356-1-3,過渡期
3356-1-4,13小時
3356-1-5,8小時
3356-2-1,屁股
3356-2-2,完全臀位
3356-2-3,橫位
3356-2-4,產婦之前有無生產
3356-2-5,對刺激的回應
3356-3-1,500毫升
3356-3-2,增強孩子免疫
3356-3-3,情感支持
3356-3-4,氧化亞氮氣體
6359-5-1,東漢
6359-5-2,史夔
6359-5-3,李白
6359-6-1,溧陽
6359-6-2,翟中和
6359-6-3,史和平
6359-7-1,1991年
6359-7-2,中國溧陽茶葉節
6359-7-3,2008年
5420-1-1,史坦波中心
5420-1-2,1970年
5420-1-3,史蒂夫·鮑爾默
5420-1-4,水牛城勇士
2489-1-1,日語
2489-1-2,俄羅斯
2489-1-3,1600個
2489-1-4,年降雨量
2489-1-5,49.3萬人
2489-6-1,魏源
2489-6-2,寧古塔副都統
2489-6-3,全國地圖正保御國繪圖
2489-6-4,尼布楚條約
2489-6-5,拉彼魯茲
3474-1-1,白色
3474-1-2,白色
3474-1-3,艾薩克·牛頓
3474-1-4,白色是一種包含光譜中所有顏色光的顏色，通常被認為是無色的，其明度最高，色相為零。可以將光譜中三原色的光：紅色、藍色和綠色按一定比例混合得到白光。光譜中所有可見光的混合也是白光。在繪畫中，可以用白色顏料描繪白色，白色顏料和黑色顏料混合可以得到灰色，和其他顏料混合可以讓其他顏色的色相減弱，明度提高。在中國畫和水彩畫創作中，經常利用紙的白色，在畫面上留出空白。以前許多科學家認為，白光是最基本的光，其他顏色的光是在白光上添加了某些元素。但英國科學家艾薩克·牛頓的研究，揭露了白光是由光譜中各種顏色的光組成的。現在光學中，稱黑體在加熱到不同溫度釋放出的輻射光都叫做白光，最低發光溫度為2848K，相當於白熾燈泡的溫度；劇場中白光等溫度達到3200K；白天天光的溫度相當於5400K，但是由多種顏色的光組成的，從最低溫度的紅光到將近25000K的紫光都包括在內。但並不是所有黑體輻射都是白光，宇宙背景輻射也是黑體輻射，只有3K。國際照明協會所規定的標準白光是6500K時的黑體輻射，相當於白天的天光。
6042-3-1,閻錫山
6042-3-2,成為抗日民族統一戰線的具體組織形式
6042-3-3,1939年
2285-2-1,明文列出來
2285-2-2,分發式政策
2285-2-3,良好行為
2285-2-4,憲法
2472-1-1,二
2472-1-2,萊茵魯爾
2472-1-3,民族文化多元化
2472-1-4,阿爾法級別
2487-6-1,約瑟夫
2487-6-2,史達林
2487-6-3,俄國革命
2487-6-4,鄂圖曼帝國
2487-6-5,英軍司令部
2487-9-1,1991年
2487-9-2,全面性
2487-9-3,俄羅斯聯邦軍隊
2496-1-1,克羅埃西亞
2496-1-2,貝爾格勒
2496-1-3,軸心國
2496-1-4,冷戰
2496-2-1,民族主義復活
2496-2-2,南斯拉夫內戰
2496-2-3,科索沃
2496-3-1,十月革命
2496-3-2,1919年
2496-3-3,塞爾維亞社會民主黨
2496-3-4,納粹德國
2496-3-5,約瑟夫史達林
2496-8-1,狄托主義
2496-8-2,經濟
2496-8-3,西歐
2496-8-4,1955年
2460-3-1,東晉元帝
2460-3-2,東吳
2460-3-3,東晉
5716-2-1,印地語
5716-2-2,「岡底」在藏語和「斯」在印地語中都是「雪」的意思。主峰岡仁波齊藏語中意為「雪山寶貝」。白堊紀中期岡底斯山脈開始隆起，中晚始新世印度板塊與亞洲板塊相撞、擠壓、斷裂與褶皺上升形成山脈主體。岡底斯山脈是西藏印度洋外流水系與藏北內流水系的主要分水嶺。高峰岡仁波齊峰海拔6714米，巨大的金字塔鑽戒形狀十分陡峭，至今無人攀登成功。岡底斯山脈南側氣候溫涼稍乾燥，以亞高山草原為主。北側氣候嚴寒乾燥，以高山草原為主。主峰岡仁波齊也被簡稱為岡底斯山，坐落於峰巒起伏的岡底斯山脈西段群山之中自古以來是西藏、中亞和南亞各地人們仰慕、朝聖和旅遊的聖地，是佛教、苯教、印度教、耆那教教徒心目中「世界的中心」。
5716-2-3,岡仁波齊峰
5716-2-4,世界的中心
6410-1-1,以建設中國特色社會主義
6410-1-2,鄧小平
6410-1-3,「鄧小平建設有中國特色社會主義理論」
6410-3-1,恢復市場的功能，以邁向生產力理論
6410-3-2,計劃經濟體制
6410-3-3,自主性
6410-3-4,依法治國
4956-3-1,為了獲得大寧地區的駐牧權
4956-3-2,1428年
4956-3-3,1449年
4956-3-4,中路軍
4918-2-1,彌爾
4918-2-2,1823年
4918-2-3,書籍
4918-4-1,彌爾
4918-4-2,改革法案
4918-4-3,邊沁
1158-2-1,繩文人和大洋洲的諸民族都有與丹尼索瓦人混血
1158-2-2,新蒙古人種
1158-2-3,繩文人
5392-4-1,德里克·羅勃茲
5392-4-2,倫敦大學
5392-4-3,2013年
4998-2-1,美觀
4998-2-2,代表宇宙秩序
4998-2-3,1486年
3394-2-1,民國十八年
3394-2-2,100萬以上
3394-2-3,唐生智
3394-2-4,汪兆銘
3394-2-5,蔣中正
3394-3-1,蔣中正
3394-3-2,中華民國政府
3394-3-3,臺北
3394-3-4,5月20日
4887-3-1,科什圖尼察
4887-3-2,南斯拉夫聯盟
4887-3-3,四年
2458-1-1,豐臣秀吉
2458-1-2,德川家康
2458-1-3,天皇
2458-1-4,足利義輝
2458-1-5,城堡
2458-4-1,德川家
2458-4-2,1590年
2458-4-3,天下人
2458-4-4,三中老
1174-13-1,西部魯爾區
1174-13-2,阿29
1174-13-3,亞德港
1174-15-1,呂訥堡石楠草原南部的貝爾根
1174-15-2,原子能
1174-15-3,27千兆瓦
1174-19-1,3座
1174-19-2,韋爾夫公爵「獅子亨利
1174-19-3,漢諾瓦的技術信息圖書館
1174-20-1,人文角度看，下薩克森邦幅員遼闊
1174-20-2,二戰後
1174-20-3,19世紀
1174-21-1,歐洲巴洛克風格
1174-21-2,聖凱薩琳教堂
1174-21-3,下薩克森邦
1174-22-1,海因利希・弗格勒
1174-22-2,下薩克森邦
1174-22-3,下薩克森邦
1174-23-1,哥廷根亨德爾國際音樂節
1174-23-2,下薩克森邦邦政府
1174-23-3,漢諾瓦
1174-26-1,風景怡人
1174-26-2,17.5%
1174-26-3,伊斯蘭教
1174-4-1,英國
1174-4-2,1951年4月13日
1174-4-3,一大批來自原第三帝國東部的難民
1174-7-1,2003年3月4日
1174-7-2,基民盟
1174-7-3,2008年1月27日
1174-9-1,社會民主黨
1174-9-2,25個
1174-9-3,6座
2521-2-1,2006年
2521-2-2,暴雪娛樂公司
2521-2-3,魔獸世界
2521-2-4,郵箱業務
3269-1-1,第265任
3269-1-2,第八位
3269-1-3,2013年2月11日
3269-1-4,600年
3269-1-5,榮休教宗
3269-2-1,教宗保祿六世
3269-2-2,2005年
3269-2-3,德語地區
3269-2-4,78歲
